aCompCor00,aCompCor01,aCompCor02,aCompCor03,aCompCor04,aCompCor05,X,Y,Z,RotX,RotY,RotZ,Xsq,Ysq,Zsq,RotXsq,RotYsq,RotZsq,X_t-1,Y_t-1,Z_t-1,RotX_t-1,RotY_t-1,RotZ_t-1,Xsq_t-1,Ysq_t-1,Zsq_t-1,RotXsq_t-1,RotYsq_t-1,RotZsq_t-1
-0.0861179549,0.042987376,-0.0472031821,-0.1231590677,0.16212312439999998,0.145124786,0.050611800000000005,-0.0858309,0.0407542,-0.00039929900000000004,0.00045175900000000004,0.00102765,0.0025615542992400006,0.007366943394810001,0.0016609048176399997,1.5943969140100003e-07,2.0408619408100002e-07,1.0560645225e-06,0.040635000000000004,-0.0973652,0.0456011,-0.000960495,0.000623479,0.0008558399999999999,0.0016512032250000004,0.00947998217104,0.00207946032121,9.22550645025e-07,3.8872606344100005e-07,7.324621055999998e-07
0.0196695153,0.0942459754,-0.1132862351,0.0463037653,0.1816827249,0.0993445304,0.0506376,-0.103029,0.05218099999999999,-0.000648965,1.14533e-05,0.00102765,0.00256416653376,0.010614974841,0.002722856760999999,4.211555712250001e-07,1.3117808088999997e-10,1.0560645225e-06,0.050611800000000005,-0.0858309,0.0407542,-0.00039929900000000004,0.00045175900000000004,0.00102765,0.0025615542992400006,0.007366943394810001,0.0016609048176399997,1.5943969140100003e-07,2.0408619408100002e-07,1.0560645225e-06
0.0903639028,-0.1013494892,-0.0138053867,-0.0057046795,0.1644776687,0.0844920085,0.0506223,-0.09302250000000001,0.0599872,-0.0005360030000000001,0.0005558669999999999,0.0008918399999999998,0.00256261725729,0.008653185506250001,0.0035984641638399997,2.872992160090001e-07,3.089881216889999e-07,7.953785855999996e-07,0.0506376,-0.103029,0.05218099999999999,-0.000648965,1.14533e-05,0.00102765,0.00256416653376,0.010614974841,0.002722856760999999,4.211555712250001e-07,1.3117808088999997e-10,1.0560645225e-06
-0.151440302,-0.012593701100000002,0.050914690599999986,0.0493334936,0.1194257552,-0.0171454379,0.0528686,-0.103021,0.0522658,-0.000479745,0.000616948,0.00102765,0.00279508886596,0.010613326441,0.00273171384964,2.30155265025e-07,3.80624834704e-07,1.0560645225e-06,0.0506223,-0.09302250000000001,0.0599872,-0.0005360030000000001,0.0005558669999999999,0.0008918399999999998,0.00256261725729,0.008653185506250001,0.0035984641638399997,2.872992160090001e-07,3.089881216889999e-07,7.953785855999996e-07
0.071596235,0.1407216222,0.0376484454,-0.0258788317,-0.045201833,0.103821914,0.0506044,-0.123623,0.0521222,-0.00111377,0.000500724,0.00102765,0.00256080529936,0.015282646128999999,0.00271672373284,1.2404836129000001e-06,2.50724524176e-07,1.0560645225e-06,0.0528686,-0.103021,0.0522658,-0.000479745,0.000616948,0.00102765,0.00279508886596,0.010613326441,0.00273171384964,2.30155265025e-07,3.80624834704e-07,1.0560645225e-06
0.0930866486,0.0032347763,-0.0106974509,-0.0036905568,-0.0105299516,-0.0635078809,0.050590300000000005,-0.0885832,0.0522419,-0.00038782599999999997,0.00045084199999999996,0.00102765,0.0025593784540900006,0.00784698332224,0.00272921611561,1.5040900627599997e-07,2.0325850896399996e-07,1.0560645225e-06,0.0506044,-0.123623,0.0521222,-0.00111377,0.000500724,0.00102765,0.00256080529936,0.015282646128999999,0.00271672373284,1.2404836129000001e-06,2.50724524176e-07,1.0560645225e-06
-0.0611140219,-0.0887729987,-0.0499716607,0.0688787902,-0.0178673137,-0.0523250769,0.040652999999999995,-0.10002899999999999,0.0521456,-0.000960495,0.00037448099999999997,0.000744215,0.0016526664089999996,0.010005800841,0.00271916359936,9.22550645025e-07,1.4023601936099996e-07,5.53855966225e-07,0.050590300000000005,-0.0885832,0.0522419,-0.00038782599999999997,0.00045084199999999996,0.00102765,0.0025593784540900006,0.00784698332224,0.00272921611561,1.5040900627599997e-07,2.0325850896399996e-07,1.0560645225e-06
-0.0559919322,0.0771439921,0.1091364186,-0.08530721349999999,0.1064945919,-0.0793640369,0.050591000000000004,-0.10667,0.0522048,-0.000619632,0.000600424,0.000908408,0.0025594492810000003,0.0113784889,0.0027253411430400005,3.839438154239999e-07,3.60508979776e-07,8.25205094464e-07,0.040652999999999995,-0.10002899999999999,0.0521456,-0.000960495,0.00037448099999999997,0.000744215,0.0016526664089999996,0.010005800841,0.00271916359936,9.22550645025e-07,1.4023601936099996e-07,5.53855966225e-07
0.0458432004,0.07971783889999999,-0.0317225931,0.1335377165,0.0479804439,-0.0439317236,0.0363367,-0.0925813,0.05215940000000001,-0.0008623819999999998,0.00049499,0.000659305,0.00132035576689,0.00857129710969,0.002720603008360001,7.437027139239996e-07,2.4501510009999993e-07,4.34683083025e-07,0.050591000000000004,-0.10667,0.0522048,-0.000619632,0.000600424,0.000908408,0.0025594492810000003,0.0113784889,0.0027253411430400005,3.839438154239999e-07,3.60508979776e-07,8.25205094464e-07
0.05842257190000001,-0.0973240468,0.181981225,0.1064353577,0.108977123,0.08457991710000001,0.0506056,-0.10668399999999999,0.0642481,-0.000549366,0.00045930699999999994,0.00102765,0.00256092675136,0.011381475855999997,0.00412781835361,3.0180300195600003e-07,2.1096292024899995e-07,1.0560645225e-06,0.0363367,-0.0925813,0.05215940000000001,-0.0008623819999999998,0.00049499,0.000659305,0.00132035576689,0.00857129710969,0.002720603008360001,7.437027139239996e-07,2.4501510009999993e-07,4.34683083025e-07
-0.0934929728,0.075262027,0.1064381253,0.0667056008,0.0384279076,0.1603369164,0.0506223,-0.106679,0.0522187,-0.000549366,0.000438644,0.000959262,0.00256261725729,0.011380409041,0.00272679262969,3.0180300195600003e-07,1.9240855873600003e-07,9.20183584644e-07,0.0506056,-0.10668399999999999,0.0642481,-0.000549366,0.00045930699999999994,0.00102765,0.00256092675136,0.011381475855999997,0.00412781835361,3.0180300195600003e-07,2.1096292024899995e-07,1.0560645225e-06
0.1131011771,0.0814105886,-0.0251667555,-0.0637789242,0.0264706482,0.1928742683,0.0406267,-0.1067,0.0521554,-0.000908937,0.0005382999999999999,0.0009049139999999999,0.0016505287528900002,0.01138489,0.0027201857491599996,8.261664699689999e-07,2.897668899999999e-07,8.188693473959999e-07,0.0506223,-0.106679,0.0522187,-0.000549366,0.000438644,0.000959262,0.00256261725729,0.011380409041,0.00272679262969,3.0180300195600003e-07,1.9240855873600003e-07,9.20183584644e-07
0.042797932699999985,-0.0422955256,-0.0810621642,0.027878221600000003,0.0770986011,0.0518519128,0.0506061,-0.106679,0.0302395,-0.000549366,0.000799584,0.00096949,0.00256097735721,0.011380409041,0.00091442736025,3.0180300195600003e-07,6.39334573056e-07,9.399108601000001e-07,0.0406267,-0.1067,0.0521554,-0.000908937,0.0005382999999999999,0.0009049139999999999,0.0016505287528900002,0.01138489,0.0027201857491599996,8.261664699689999e-07,2.897668899999999e-07,8.188693473959999e-07
-0.1126998722,-0.0202009052,-0.0015450675,-0.0296362033,0.0592187778,0.1166119873,0.0397849,-0.12984,0.0379959,-0.00118811,0.000684203,0.00062214,0.0015828382680099999,0.016858425600000004,0.00144368841681,1.4116053721e-06,4.6813374520899996e-07,3.8705817959999996e-07,0.0506061,-0.106679,0.0302395,-0.000549366,0.000799584,0.00096949,0.00256097735721,0.011380409041,0.00091442736025,3.0180300195600003e-07,6.39334573056e-07,9.399108601000001e-07
0.0197650561,0.0816819265,-0.0422614153,-0.0919271729,0.0423342045,0.106988595,0.050595,-0.113705,0.036017,-0.000610555,0.00045425099999999997,0.00102765,0.002559854025,0.012928827025,0.001297224289,3.7277740802500007e-07,2.0634397100099996e-07,1.0560645225e-06,0.0397849,-0.12984,0.0379959,-0.00118811,0.000684203,0.00062214,0.0015828382680099999,0.016858425600000004,0.00144368841681,1.4116053721e-06,4.6813374520899996e-07,3.8705817959999996e-07
0.1225719759,0.0186553589,-0.14390952140000002,0.0123630207,-0.0907214661,0.05990063230000001,0.0460612,0.0335706,0.0172255,-0.00167941,0.000349032,0.00075325,0.0021216341454399997,0.00112698518436,0.00029671785025,2.8204179481000003e-06,1.21823337024e-07,5.673855625e-07,0.050595,-0.113705,0.036017,-0.000610555,0.00045425099999999997,0.00102765,0.002559854025,0.012928827025,0.001297224289,3.7277740802500007e-07,2.0634397100099996e-07,1.0560645225e-06
0.0008470034,-0.17245515879999998,-0.0686565663,-0.07009177,0.0356805742,-0.0013876153,0.050618300000000005,-0.101758,0.03513,-0.0006836969999999999,0.000468017,0.000965762,0.0025622122948900003,0.010354690564000001,0.0012341169,4.674415878089999e-07,2.19039912289e-07,9.32696240644e-07,0.0460612,0.0335706,0.0172255,-0.00167941,0.000349032,0.00075325,0.0021216341454399997,0.00112698518436,0.00029671785025,2.8204179481000003e-06,1.21823337024e-07,5.673855625e-07
-0.15765353769999998,0.073932476,-0.1765578921,-0.0494271004,-0.0480483693,-0.0425424397,0.050633300000000006,0.0308465,0.00409919,-0.00161104,0.0004965109999999999,0.000792323,0.0025637310688900006,0.0009515065622499999,1.68033586561e-05,2.5954498816e-06,2.4652317312099996e-07,6.277757363290001e-07,0.050618300000000005,-0.101758,0.03513,-0.0006836969999999999,0.000468017,0.000965762,0.0025622122948900003,0.010354690564000001,0.0012341169,4.674415878089999e-07,2.19039912289e-07,9.32696240644e-07
0.1157253556,-0.0507223065,-0.0498796733,-0.1828005046,0.0505720868,-0.0348884923,0.0506227,-0.110918,0.0285719,-0.0005479069999999999,0.000257164,0.000957897,0.00256265775529,0.012302802724,0.00081635346961,3.002020806489999e-07,6.613332289599999e-08,9.17566662609e-07,0.050633300000000006,0.0308465,0.00409919,-0.00161104,0.0004965109999999999,0.000792323,0.0025637310688900006,0.0009515065622499999,1.68033586561e-05,2.5954498816e-06,2.4652317312099996e-07,6.277757363290001e-07
-0.0070650672,-0.0302072396,-0.1395661812,0.109931175,-0.08617265980000001,-0.1224876806,0.0506422,0.0374131,0.00953408,-0.00150282,0.000347141,0.000802628,0.00256463242084,0.00139974005161,9.089868144640001e-05,2.2584679524e-06,1.2050687388099997e-07,6.44211706384e-07,0.0506227,-0.110918,0.0285719,-0.0005479069999999999,0.000257164,0.000957897,0.00256265775529,0.012302802724,0.00081635346961,3.002020806489999e-07,6.613332289599999e-08,9.17566662609e-07
-0.1051887561,-0.0570038939,0.1135172816,-0.1135098093,0.0211946996,0.0070837254,0.0506231,-0.111142,0.0285474,-0.00091701,0.0007693169999999999,0.0007165919999999999,0.0025626982536099997,0.012352544164000001,0.0008149540467600001,8.409073401e-07,5.918486464889999e-07,5.13504094464e-07,0.0506422,0.0374131,0.00953408,-0.00150282,0.000347141,0.000802628,0.00256463242084,0.00139974005161,9.089868144640001e-05,2.2584679524e-06,1.2050687388099997e-07,6.44211706384e-07
-0.0423314187,0.150716614,0.0223545559,0.0314944492,0.0179029858,-0.0369058582,0.0562842,0.0338694,0.0235475,-0.00108431,0.000579495,0.0008356889999999999,0.0031679111696399998,0.00114713625636,0.00055448475625,1.1757281761e-06,3.3581445502499997e-07,6.983761047209998e-07,0.0506231,-0.111142,0.0285474,-0.00091701,0.0007693169999999999,0.0007165919999999999,0.0025626982536099997,0.012352544164000001,0.0008149540467600001,8.409073401e-07,5.918486464889999e-07,5.13504094464e-07
0.1508334597,-0.030965761,0.0328852128,-0.0154420744,-0.0538941941,0.0958112682,0.0456364,-0.128324,0.051995000000000006,-0.000778751,0.000616416,0.0008531939999999999,0.00208268100496,0.016467048975999998,0.0027034800250000006,6.06453120001e-07,3.799686850559999e-07,7.279400016359999e-07,0.0562842,0.0338694,0.0235475,-0.00108431,0.000579495,0.0008356889999999999,0.0031679111696399998,0.00114713625636,0.00055448475625,1.1757281761e-06,3.3581445502499997e-07,6.983761047209998e-07
-0.0381751959,-0.0766574418,0.0246044916,0.1595786253,0.0215772989,-0.08022816690000001,0.0627934,0.0353671,0.028483699999999997,-0.0009471680000000001,0.0008147799999999998,0.00102765,0.00394301108356,0.00125083176241,0.0008113211656899999,8.971272202240001e-07,6.638664483999996e-07,1.0560645225e-06,0.0456364,-0.128324,0.051995000000000006,-0.000778751,0.000616416,0.0008531939999999999,0.00208268100496,0.016467048975999998,0.0027034800250000006,6.06453120001e-07,3.799686850559999e-07,7.279400016359999e-07
-0.07739256,0.08920700640000001,0.077979819,0.0246590109,-0.0862398353,0.007551564399999999,0.050631800000000005,0.0273035,0.0284426,-0.0014714699999999995,0.000331051,0.000619681,0.0025635791712400003,0.0007454811122500001,0.00080898149476,2.1652239608999985e-06,1.0959476460100001e-07,3.84004541761e-07,0.0627934,0.0353671,0.028483699999999997,-0.0009471680000000001,0.0008147799999999998,0.00102765,0.00394301108356,0.00125083176241,0.0008113211656899999,8.971272202240001e-07,6.638664483999996e-07,1.0560645225e-06
0.0891290018,0.0540595539,0.124005942,0.0087191729,0.0281951551,-0.0997895306,0.0706741,0.0273327,0.0448185,-0.00105075,0.00026987,0.0008256309999999997,0.00499482841081,0.0007470764892900001,0.0020086979422499996,1.1040755625e-06,7.282981690000001e-08,6.816665481609995e-07,0.050631800000000005,0.0273035,0.0284426,-0.0014714699999999995,0.000331051,0.000619681,0.0025635791712400003,0.0007454811122500001,0.00080898149476,2.1652239608999985e-06,1.0959476460100001e-07,3.84004541761e-07
0.0142104977,-0.0393780801,0.0027491439,0.2032126648,-0.111040446,-0.0594720192,0.0506574,0.027302999999999997,0.028436900000000005,-0.00166672,0.00043322699999999995,0.0006190869999999999,0.0025661721747599997,0.0007454538089999999,0.0008086572816100002,2.7779555584e-06,1.8768563352899994e-07,3.832687135689999e-07,0.0706741,0.0273327,0.0448185,-0.00105075,0.00026987,0.0008256309999999997,0.00499482841081,0.0007470764892900001,0.0020086979422499996,1.1040755625e-06,7.282981690000001e-08,6.816665481609995e-07
-0.0567059748,-0.0122606249,0.17599213149999998,-0.085737406,-0.048859733,-0.0080589862,0.0642235,0.0320884,0.0284819,-0.00118889,0.000646734,0.0008925510000000001,0.0041246579522500005,0.0010296654145600002,0.00081121862761,1.4134594321e-06,4.1826486675600005e-07,7.966472876010002e-07,0.0506574,0.027302999999999997,0.028436900000000005,-0.00166672,0.00043322699999999995,0.0006190869999999999,0.0025661721747599997,0.0007454538089999999,0.0008086572816100002,2.7779555584e-06,1.8768563352899994e-07,3.832687135689999e-07
0.0100818298,0.1321379091,-0.0018118909,0.0428527243,-0.0936264275,-0.1356534334,0.07168200000000001,0.0272865,0.010662999999999999,-0.00139134,1.14533e-05,0.0008743759999999997,0.005138309124000001,0.0007445530822500001,0.00011369956899999997,1.9358269956e-06,1.3117808088999997e-10,7.645333893759996e-07,0.0642235,0.0320884,0.0284819,-0.00118889,0.000646734,0.0008925510000000001,0.0041246579522500005,0.0010296654145600002,0.00081121862761,1.4134594321e-06,4.1826486675600005e-07,7.966472876010002e-07
0.1428137193,-0.083187279,0.12763638619999998,-0.044612985,-0.1533674524,-0.0473911606,0.0738213,0.027286900000000003,0.0284835,-0.00118332,0.0007310679999999998,0.0009387369999999999,0.005449584333690001,0.0007445749116100002,0.0008113097722499999,1.4002462224000002e-06,5.344604206239997e-07,8.812271551689999e-07,0.07168200000000001,0.0272865,0.010662999999999999,-0.00139134,1.14533e-05,0.0008743759999999997,0.005138309124000001,0.0007445530822500001,0.00011369956899999997,1.9358269956e-06,1.3117808088999997e-10,7.645333893759996e-07
-0.103059837,-0.0941876514,0.0654226242,0.0616999629,-0.1154763809,-0.1154225156,0.07620789999999998,0.027282400000000002,0.018496000000000002,-0.00119862,0.0007352339999999998,0.00102765,0.005807644022409997,0.0007443293497600001,0.0003421020160000001,1.4366899044000002e-06,5.405690347559996e-07,1.0560645225e-06,0.0738213,0.027286900000000003,0.0284835,-0.00118332,0.0007310679999999998,0.0009387369999999999,0.005449584333690001,0.0007445749116100002,0.0008113097722499999,1.4002462224000002e-06,5.344604206239997e-07,8.812271551689999e-07
-0.0156470909,0.1043137518,0.0817023601,-0.0502719376,-0.1840341699,-0.1294736698,0.0539697,0.019834400000000002,0.0219998,-0.00139134,0.000475321,0.00102765,0.0029127285180900004,0.00039340342336000007,0.00048399120004,1.9358269956e-06,2.2593005304100001e-07,1.0560645225e-06,0.07620789999999998,0.027282400000000002,0.018496000000000002,-0.00119862,0.0007352339999999998,0.00102765,0.005807644022409997,0.0007443293497600001,0.0003421020160000001,1.4366899044000002e-06,5.405690347559996e-07,1.0560645225e-06
0.0647732159,0.0395880164,0.0040516046000000005,-0.0149574314,-0.050851389,-0.2313718963,0.0626061,0.027302,0.0284356,-0.000989821,0.00032828,0.0010497,0.00391952375721,0.0007453992039999999,0.0008085833473599999,9.797456120410002e-07,1.0776775840000002e-07,1.10187009e-06,0.0539697,0.019834400000000002,0.0219998,-0.00139134,0.000475321,0.00102765,0.0029127285180900004,0.00039340342336000007,0.00048399120004,1.9358269956e-06,2.2593005304100001e-07,1.0560645225e-06
-0.0086810943,-0.0770790079,0.0162622839,0.1034610118,-0.0790428716,-0.0608915893,0.0593706,0.014191999999999998,0.0117751,-0.0015688,0.000644004,0.000840377,0.00352486814436,0.00020141286399999995,0.00013865298001,2.46113344e-06,4.14741152016e-07,7.06233502129e-07,0.0626061,0.027302,0.0284356,-0.000989821,0.00032828,0.0010497,0.00391952375721,0.0007453992039999999,0.0008085833473599999,9.797456120410002e-07,1.0776775840000002e-07,1.10187009e-06
-0.1197294006,0.0309667677,0.1232838116,-0.052917392300000005,0.06166953,-0.0743303342,0.0593182,0.0199644,0.028466700000000005,-0.0010759500000000002,0.000763361,0.00092623,0.00351864885124,0.00039857726736,0.0008103530088900003,1.1576684025000005e-06,5.827200163210001e-07,8.579020129e-07,0.0593706,0.014191999999999998,0.0117751,-0.0015688,0.000644004,0.000840377,0.00352486814436,0.00020141286399999995,0.00013865298001,2.46113344e-06,4.14741152016e-07,7.06233502129e-07
0.0231974755,0.16705205480000002,-0.0270305931,0.0821786187,0.0210966433,0.0286186458,0.0593269,0.027269099999999998,0.028436000000000003,-0.00139134,0.000523469,0.00092623,0.0035196810636100003,0.0007436038148099999,0.0008086060960000002,1.9358269956e-06,2.74019793961e-07,8.579020129e-07,0.0593182,0.0199644,0.028466700000000005,-0.0010759500000000002,0.000763361,0.00092623,0.00351864885124,0.00039857726736,0.0008103530088900003,1.1576684025000005e-06,5.827200163210001e-07,8.579020129e-07
0.1021160246,-0.050505440599999986,0.0375674748,0.00501825,0.0737098987,0.0667091864,0.0593168,0.014449799999999999,0.0376726,-0.00126186,0.00076433,0.00092623,0.00351848276224,0.00020879672003999995,0.00141922479076,1.5922906596000001e-06,5.842003489000001e-07,8.579020129e-07,0.0593269,0.027269099999999998,0.028436000000000003,-0.00139134,0.000523469,0.00092623,0.0035196810636100003,0.0007436038148099999,0.0008086060960000002,1.9358269956e-06,2.74019793961e-07,8.579020129e-07
-0.1102324684,-0.0481251618,-0.003897357,0.08955009779999999,0.0417338057,0.08401136109999999,0.08416429999999997,-0.00018543099999999998,0.0263276,-0.00114909,0.000583559,0.00113843,0.007083629394489995,3.4384655760999995e-08,0.00069314252176,1.3204078281e-06,3.40541106481e-07,1.2960228649e-06,0.0593168,0.014449799999999999,0.0376726,-0.00126186,0.00076433,0.00092623,0.00351848276224,0.00020879672003999995,0.00141922479076,1.5922906596000001e-06,5.842003489000001e-07,8.579020129e-07
